"studyLatitude","studyLongitude","country","effectSize","sampleSize","interventionType","key","author","crop","crop2","duration","soil","climate","location"
19.52,-98.83,"Mexico",0.0500712964921672,"2","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"2 year","USDA Class 82","Cool Temperate and Moist","Reported"
19.52,-98.83,"Mexico",-0.061917809391973,"2","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"3 year","USDA Class 82","Cool Temperate and Moist","Reported"
19.52,-98.83,"Mexico",-0.107729340288161,"2","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"4 year","USDA Class 82","Cool Temperate and Moist","Reported"
19.52,-98.83,"Mexico",-0.842280746100405,"2","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"more than 4 year","USDA Class 82","Cool Temperate and Moist","Reported"
41.22,-83.77,"United States of America",0.122602322092332,"3","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 80","Cool Temperate and Moist","Reported"
41.22,-83.77,"United States of America",0.0870113769896297,"3","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 80","Cool Temperate and Moist","Reported"
41.22,-83.77,"United States of America",0.182321556793955,"3","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 80","Cool Temperate and Moist","Reported"
20.52,-100.82,"Mexico",-0.0377403279828471,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",0.105360515657826,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",-0.162518929497775,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",0.105360515657826,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",-0.161843025450414,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",0.0173917427118692,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",-0.363843433417345,"4","No-Till",9,"doi.org/10.1038/nature13809","bean",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",-0.133531392624523,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",-0.321583624127462,"4","No-Till",9,"doi.org/10.1038/nature13809","bean",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",0.0377403279828471,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",-0.423814246776361,"4","No-Till",9,"doi.org/10.1038/nature13809","bean",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
20.52,-100.82,"Mexico",0.0645385211375712,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"Not reported","USDA Class 54","Hot and Dry","Reported"
-23.18,-51.18,"Brazil",-0.271040702281472,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"1 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"2 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0428711755651908,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"3 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.14958310163503,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0425450098022765,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.105749958228821,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0947378820131359,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.1331672132986,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0647741201491451,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.176654499745521,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.117361703267516,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.716034195307978,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.146805923833219,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.161985927797318,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.279507368370197,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.342762485565404,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.189744915751366,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.611680134847818,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.428318409085603,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.590560591784844,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.332883179381396,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.258021991933617,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.114880275998422,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.452832796931054,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"1 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0594234204708008,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"2 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0675295755588275,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0870113769896297,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.280993084300984,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.225658609890609,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0111503502675575,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.110053156836018,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.674501519188482,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.182855032400098,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.221487099055384,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.531191895980803,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.58861719837883,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0897571808058139,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.823135352653525,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.588047455097886,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.117501905511356,"4","No-Till",9,"doi.org/10.1038/nature13809","soybean",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0632121933402197,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"2 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.111155049366162,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"3 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.156041039558427,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.268162910130248,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.119037196256836,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.333345380873917,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.11248536854199,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0841895299056764,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.112283480090345,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0456405552665358,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.203579788422835,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0389465098101997,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0249106369788202,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.00932240527025719,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.237875490845041,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.309813864180479,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0232800669815884,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0830665986986135,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0791681995286038,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0732156460980818,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0263888032770092,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.41183050197524,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0641028861927597,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0231670592815344,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.056996378677964,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.00732604009207288,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.175796724763814,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.00980400009662086,"4","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.333463070077514,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"3 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.389098342407173,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",0.0480242914200409,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.023939185912406,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.267303731856094,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-23.18,-51.18,"Brazil",-0.0366373291962655,"4","No-Till",9,"doi.org/10.1038/nature13809","maize",NA,"more than 4 year","USDA Class 34","Hot and Mesic","Reported"
-43.63,172.5,"New Zealand",-0.129574773778421,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"1 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.237904686779874,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"2 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.421599309303544,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"3 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",-0.071555118752938,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.131871641206158,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.232796307399522,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.277464139107906,"1","No-Till",9,"doi.org/10.1038/nature13809","wheat",NA,"more than 4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",-0.0176930527718144,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"1 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",-0.245273113924453,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"2 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.036343051487197,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"3 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.0936028449654557,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",0.121333688874293,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"more than 4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",-0.0725174870663503,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"more than 4 year","USDA Class 34","Warm Temperate and Moist","Reported"
-43.63,172.5,"New Zealand",-0.268907832523134,"1","No-Till",9,"doi.org/10.1038/nature13809","barley",NA,"more than 4 year","USDA Class 34","Warm Temperate and Moist","Reported"
34.03,-83.42,"United States of America",-0.39334374757582,"4","No-Till",9,"doi.org/10.1038/nature13809","sorghum",NA,"1 year","USDA Class 62","Warm Temperate and Moist","Reported"
34.03,-83.42,"United States of America",0.128992120191103,"4","No-Till",9,"doi.org/10.1038/nature13809","sorghum",NA,"2 year","USDA Class 62","Warm Temperate and Moist","Reported"
34.03,-83.42,"United States of America",0.958850346292951,"4","No-Till",9,"doi.org/10.1038/nature13809","sorghum",NA,"3 year","USDA Class 62","Warm Temperate and Moist","Reported"
